Timestamp,MovingAvg,TotalVolume,AvgProcessingDelay
2025-03-17 09:20:00,2.35,21694.6820,0.000000510
2025-03-17 09:21:00,2.35,61590.4850,0.000000362
2025-03-17 09:22:00,2.35,317682.6996,0.000000321
2025-03-17 09:23:00,2.35,357124.3174,0.000000309
2025-03-17 09:24:00,2.35,396544.0687,0.000000308
2025-03-17 09:25:00,2.35,447172.9924,0.000000304
2025-03-17 09:26:00,2.35,617084.9362,0.000000299
2025-03-17 09:27:00,2.35,735469.7018,0.000000298
2025-03-17 09:28:00,2.35,792234.7618,0.000000295
2025-03-17 09:29:00,2.35,820056.7385,0.000000293
2025-03-17 09:30:00,2.35,906964.2252,0.000000294
2025-03-17 09:31:00,2.35,951630.1524,0.000000291
2025-03-17 09:32:00,2.35,1045101.7888,0.000000289
2025-03-17 09:33:00,2.35,1174481.0294,0.000000285
2025-03-17 09:34:00,2.35,1215291.9664,0.000000282
2025-03-17 09:35:00,2.35,1226769.6778,0.000000273
2025-03-17 09:36:00,2.35,1205167.0550,0.000000271
2025-03-17 09:37:00,2.35,1003656.0680,0.000000270
2025-03-17 09:38:00,2.35,1003362.8499,0.000000268
2025-03-17 09:39:00,2.35,995686.0403,0.000000265
2025-03-17 09:40:00,2.35,1078758.9959,0.000000265
2025-03-17 09:41:00,2.35,944536.4999,0.000000263
2025-03-17 09:42:00,2.35,881826.6850,0.000000262
2025-03-17 09:43:00,2.35,894941.0817,0.000000260
2025-03-17 09:44:00,2.35,950530.7188,0.000000260
2025-03-17 09:45:00,2.35,913236.4679,0.000000257
2025-03-17 09:46:00,2.35,904555.4042,0.000000258
2025-03-17 09:47:00,2.35,904307.9098,0.000000257
2025-03-17 09:48:00,2.35,829238.3837,0.000000259
2025-03-17 09:49:00,2.35,858266.6586,0.000000260
2025-03-17 09:50:00,2.35,906665.5786,0.000000259
2025-03-17 09:51:00,2.35,1083022.2026,0.000000261
2025-03-17 09:52:00,2.35,1072136.7329,0.000000263
2025-03-17 09:53:00,2.35,1060277.6405,0.000000263
2025-03-17 09:54:00,2.35,1110472.1116,0.000000266
2025-03-17 09:55:00,2.35,1059654.8497,0.000000263
2025-03-17 09:56:00,2.35,1112357.2300,0.000000261
2025-03-17 09:57:00,2.35,1082827.7560,0.000000260
2025-03-17 09:58:00,2.35,1069381.3895,0.000000262
2025-03-17 09:59:00,2.35,1734466.8125,0.000000263
2025-03-17 10:00:00,2.35,1736615.9039,0.000000261
2025-03-17 10:01:00,2.35,1729681.0723,0.000000261
2025-03-17 10:02:00,2.35,1708895.3931,0.000000260
2025-03-17 10:03:00,2.35,1882781.6526,0.000000259
2025-03-17 10:04:00,2.35,1836736.5391,0.000000261
2025-03-17 10:05:00,2.35,1793611.7734,0.000000265
2025-03-17 10:06:00,2.35,1620262.8449,0.000000263
2025-03-17 10:07:00,2.35,1612370.8477,0.000000261
2025-03-17 10:08:00,2.35,1600577.2128,0.000000261
2025-03-17 10:09:00,2.34,1577404.5460,0.000000260
2025-03-17 10:10:00,2.34,1532302.8522,0.000000265
2025-03-17 10:11:00,2.34,1476802.9758,0.000000264
2025-03-17 10:12:00,2.34,1523024.5319,0.000000263
2025-03-17 10:13:00,2.34,1508162.1015,0.000000261
2025-03-17 10:14:00,2.34,836301.0124,0.000000259
2025-03-17 10:15:00,2.34,834149.4977,0.000000260
2025-03-17 10:16:00,2.34,849082.6468,0.000000260
2025-03-17 10:17:00,2.34,824220.6963,0.000000260
2025-03-17 10:18:00,2.34,643687.4563,0.000000262
2025-03-17 10:19:00,2.34,658753.2636,0.000000260
2025-03-17 10:20:00,2.34,646956.2534,0.000000258
2025-03-17 10:21:00,2.34,659197.4780,0.000000257
2025-03-17 10:22:00,2.34,661151.1568,0.000000259
2025-03-17 10:23:00,2.34,668482.7665,0.000000260
2025-03-17 10:24:00,2.34,684558.3067,0.000000257
2025-03-17 10:25:00,2.34,767502.3541,0.000000256
2025-03-17 10:26:00,2.34,815056.8365,0.000000260
2025-03-17 10:27:00,2.34,794853.3973,0.000000262
2025-03-17 10:28:00,2.34,772535.0464,0.000000262
2025-03-17 10:29:00,2.34,729638.8034,0.000000264
2025-03-17 10:30:00,2.34,783541.0458,0.000000264
2025-03-17 10:31:00,2.34,764947.2667,0.000000263
2025-03-17 10:32:00,2.34,780787.3053,0.000000263
2025-03-17 10:33:00,2.34,754728.6273,0.000000259
2025-03-17 10:34:00,2.34,738229.3609,0.000000261
2025-03-17 10:35:00,2.34,777706.4845,0.000000260
2025-03-17 10:36:00,2.34,769098.2179,0.000000260
2025-03-17 10:37:00,2.34,767569.0543,0.000000258
2025-03-17 10:38:00,2.33,789482.6155,0.000000257
2025-03-17 10:39:00,2.33,742492.3493,0.000000256
2025-03-17 10:40:00,2.33,654584.6099,0.000000256
2025-03-17 10:41:00,2.33,609715.2072,0.000000254
2025-03-17 10:42:00,2.33,595545.4445,0.000000258
2025-03-17 10:43:00,2.33,808411.5143,0.000000258
2025-03-17 10:44:00,2.33,845359.1896,0.000000258
2025-03-17 10:45:00,2.33,1010337.2211,0.000000259
2025-03-17 10:46:00,2.33,1014804.2543,0.000000258
2025-03-17 10:47:00,2.33,963825.1757,0.000000259
2025-03-17 10:48:00,2.33,1026524.3526,0.000000259
2025-03-17 10:49:00,2.33,1046952.2426,0.000000258
2025-03-17 10:50:00,2.33,1012324.7243,0.000000259
2025-03-17 10:51:00,2.33,1138229.9463,0.000000259
2025-03-17 10:52:00,2.33,1123002.1481,0.000000262
2025-03-17 10:53:00,2.33,1167492.5152,0.000000261
