Timestamp,MovingAvg,TotalVolume,AvgProcessingDelay
2025-03-17 09:20:00,83616.99,1.2133,0.000000772
2025-03-17 09:21:00,83644.61,6.7869,0.000000374
2025-03-17 09:22:00,83667.55,12.1574,0.000000312
2025-03-17 09:23:00,83686.03,16.3850,0.000000287
2025-03-17 09:24:00,83691.63,19.8391,0.000000352
2025-03-17 09:25:00,83691.39,25.7630,0.000000429
2025-03-17 09:26:00,83695.46,32.2231,0.000000397
2025-03-17 09:27:00,83700.51,35.0688,0.000000373
2025-03-17 09:28:00,83707.96,36.8298,0.000000357
2025-03-17 09:29:00,83713.84,42.7906,0.000000344
2025-03-17 09:30:00,83715.36,47.7070,0.000000333
2025-03-17 09:31:00,83717.07,52.9362,0.000000320
2025-03-17 09:32:00,83715.61,59.0215,0.000000312
2025-03-17 09:33:00,83713.97,63.4878,0.000000304
2025-03-17 09:34:00,83713.80,68.3492,0.000000296
2025-03-17 09:35:00,83717.92,72.3253,0.000000278
2025-03-17 09:36:00,83720.65,70.7192,0.000000276
2025-03-17 09:37:00,83718.58,75.1173,0.000000275
2025-03-17 09:38:00,83713.00,76.3496,0.000000273
2025-03-17 09:39:00,83708.29,74.5048,0.000000246
2025-03-17 09:40:00,83705.57,76.2508,0.000000206
2025-03-17 09:41:00,83699.28,74.5056,0.000000206
2025-03-17 09:42:00,83691.25,75.2578,0.000000204
2025-03-17 09:43:00,83681.62,75.3766,0.000000201
2025-03-17 09:44:00,83671.30,71.4836,0.000000199
2025-03-17 09:45:00,83663.35,74.4392,0.000000198
2025-03-17 09:46:00,83652.13,90.0511,0.000000198
2025-03-17 09:47:00,83641.96,89.2632,0.000000196
2025-03-17 09:48:00,83632.50,92.1087,0.000000197
2025-03-17 09:49:00,83625.44,92.9942,0.000000198
2025-03-17 09:50:00,83620.28,98.6309,0.000000197
2025-03-17 09:51:00,83618.58,98.4389,0.000000199
2025-03-17 09:52:00,83615.53,92.5612,0.000000202
2025-03-17 09:53:00,83612.58,92.1330,0.000000202
2025-03-17 09:54:00,83610.66,99.7548,0.000000204
2025-03-17 09:55:00,83609.46,98.3404,0.000000201
2025-03-17 09:56:00,83611.46,101.6173,0.000000199
2025-03-17 09:57:00,83616.39,107.2225,0.000000199
2025-03-17 09:58:00,83619.83,109.7496,0.000000201
2025-03-17 09:59:00,83620.81,111.7814,0.000000201
2025-03-17 10:00:00,83622.55,108.4818,0.000000200
2025-03-17 10:01:00,83626.61,99.8669,0.000000201
2025-03-17 10:02:00,83632.50,101.2679,0.000000202
2025-03-17 10:03:00,83636.48,97.9270,0.000000201
2025-03-17 10:04:00,83634.82,95.6693,0.000000202
2025-03-17 10:05:00,83626.68,87.7886,0.000000206
2025-03-17 10:06:00,83615.33,87.4686,0.000000206
2025-03-17 10:07:00,83605.49,85.3239,0.000000204
2025-03-17 10:08:00,83600.49,89.8729,0.000000204
2025-03-17 10:09:00,83594.90,83.7721,0.000000205
2025-03-17 10:10:00,83587.23,79.8593,0.000000209
2025-03-17 10:11:00,83575.82,76.4037,0.000000209
2025-03-17 10:12:00,83558.23,71.3717,0.000000208
2025-03-17 10:13:00,83539.55,69.8115,0.000000207
2025-03-17 10:14:00,83526.08,70.6569,0.000000205
2025-03-17 10:15:00,83509.24,71.7255,0.000000206
2025-03-17 10:16:00,83491.93,71.7685,0.000000205
2025-03-17 10:17:00,83476.92,69.6273,0.000000205
2025-03-17 10:18:00,83466.70,70.0765,0.000000208
2025-03-17 10:19:00,83452.76,70.1505,0.000000206
2025-03-17 10:20:00,83441.50,70.1510,0.000000203
2025-03-17 10:21:00,83435.78,68.4933,0.000000203
2025-03-17 10:22:00,83434.54,68.9649,0.000000204
2025-03-17 10:23:00,83432.04,62.0412,0.000000205
2025-03-17 10:24:00,83432.34,63.9074,0.000000203
2025-03-17 10:25:00,83432.18,67.8610,0.000000200
2025-03-17 10:26:00,83431.88,68.0635,0.000000204
2025-03-17 10:27:00,83432.21,66.5145,0.000000204
2025-03-17 10:28:00,83434.53,68.5013,0.000000205
2025-03-17 10:29:00,83437.74,66.2215,0.000000205
2025-03-17 10:30:00,83444.16,64.0516,0.000000204
2025-03-17 10:31:00,83447.19,54.3047,0.000000202
2025-03-17 10:32:00,83449.17,53.1488,0.000000201
2025-03-17 10:33:00,83449.45,51.9725,0.000000197
2025-03-17 10:34:00,83448.63,51.0231,0.000000199
2025-03-17 10:35:00,83447.92,50.7680,0.000000198
2025-03-17 10:36:00,83445.99,50.4807,0.000000197
2025-03-17 10:37:00,83436.20,50.2630,0.000000196
2025-03-17 10:38:00,83424.97,51.5219,0.000000194
2025-03-17 10:39:00,83412.22,47.8379,0.000000193
2025-03-17 10:40:00,83402.19,43.4342,0.000000193
2025-03-17 10:41:00,83395.30,41.4342,0.000000192
2025-03-17 10:42:00,83391.30,40.5086,0.000000198
2025-03-17 10:43:00,83389.86,37.9897,0.000000198
2025-03-17 10:44:00,83382.61,43.2313,0.000000198
2025-03-17 10:45:00,83377.11,41.3180,0.000000198
2025-03-17 10:46:00,83374.21,42.4892,0.000000198
2025-03-17 10:47:00,83370.26,41.3186,0.000000200
2025-03-17 10:48:00,83370.04,39.4434,0.000000201
2025-03-17 10:49:00,83373.03,39.2620,0.000000200
2025-03-17 10:50:00,83376.15,42.5533,0.000000201
2025-03-17 10:51:00,83375.83,43.8981,0.000000200
2025-03-17 10:52:00,83377.83,45.1967,0.000000203
2025-03-17 10:53:00,83380.58,46.5054,0.000000202
2025-03-17 10:54:00,83382.19,46.6266,0.000000201
