Timestamp,MovingAvg,TotalVolume,AvgProcessingDelay
2025-03-17 10:52:00,1913.60,1989.1104,0.000000215
2025-03-17 10:53:00,1913.70,1973.8171,0.000000213
2025-03-17 10:54:00,1913.84,1992.5861,0.000000214
2025-03-17 10:55:00,1913.84,1746.3759,0.000000210
2025-03-17 10:56:00,1913.83,1727.6588,0.000000210
2025-03-17 10:57:00,1913.77,1844.7615,0.000000207
2025-03-17 10:58:00,1913.68,1707.0643,0.000000206
2025-03-17 10:59:00,1913.66,1641.9738,0.000000207
2025-03-17 11:00:00,1913.55,1627.7055,0.000000206
2025-03-17 11:01:00,1913.35,1421.2862,0.000000209
2025-03-17 11:02:00,1913.23,1413.6007,0.000000209
2025-03-17 11:03:00,1912.95,1409.0927,0.000000211
2025-03-17 11:04:00,1912.63,1434.3015,0.000000213
2025-03-17 11:05:00,1912.36,1473.7246,0.000000213
2025-03-17 11:06:00,1912.01,1390.3725,0.000000214
2025-03-17 11:07:00,1911.68,1337.8491,0.000000211
2025-03-17 11:08:00,1911.42,1295.5624,0.000000212
2025-03-17 11:09:00,1911.30,1261.1198,0.000000212
2025-03-17 11:10:00,1911.22,1302.4630,0.000000215
2025-03-17 11:11:00,1911.02,1440.3535,0.000000213
2025-03-17 11:12:00,1910.85,1234.9279,0.000000210
2025-03-17 11:13:00,1910.67,1253.6732,0.000000212
2025-03-17 11:14:00,1910.46,1299.6755,0.000000212
2025-03-17 11:15:00,1910.26,1342.5263,0.000000213
2025-03-17 11:16:00,1910.05,1434.4553,0.000000211
2025-03-17 11:17:00,1909.96,1444.7819,0.000000210
2025-03-17 11:18:00,1909.99,1362.6014,0.000000210
2025-03-17 11:19:00,1910.24,1257.6650,0.000000208
2025-03-17 11:20:00,1910.71,1205.4763,0.000000204
2025-03-17 11:21:00,1911.36,1256.1842,0.000000203
2025-03-17 11:22:00,1911.89,1300.7012,0.000000204
2025-03-17 11:23:00,1912.27,1304.0534,0.000000203
2025-03-17 11:24:00,1912.65,1292.4433,0.000000203
2025-03-17 11:25:00,1913.06,1283.9598,0.000000203
2025-03-17 11:26:00,1913.44,1167.4446,0.000000202
2025-03-17 11:27:00,1913.71,1187.1900,0.000000206
2025-03-17 11:28:00,1913.91,1253.4035,0.000000206
2025-03-17 11:29:00,1914.17,1234.9644,0.000000206
2025-03-17 11:30:00,1914.41,1253.9370,0.000000207
2025-03-17 11:31:00,1914.68,1312.8711,0.000000208
2025-03-17 11:32:00,1914.84,1442.7098,0.000000209
2025-03-17 11:33:00,1914.91,1456.9625,0.000000206
2025-03-17 11:34:00,1914.94,1485.4565,0.000000206
2025-03-17 11:35:00,1914.83,1554.3652,0.000000211
2025-03-17 11:36:00,1914.65,1522.4352,0.000000213
2025-03-17 11:37:00,1914.44,1467.0356,0.000000213
2025-03-17 11:38:00,1914.32,1449.9071,0.000000214
2025-03-17 11:39:00,1914.23,1437.5593,0.000000215
2025-03-17 11:40:00,1914.18,1416.1358,0.000000215
2025-03-17 11:41:00,1914.21,1390.8361,0.000000215
2025-03-17 11:42:00,1914.25,1515.8633,0.000000261
2025-03-17 11:43:00,1914.29,1445.9687,0.000000259
2025-03-17 11:44:00,1914.33,1459.1178,0.000000257
2025-03-17 11:45:00,1914.27,1461.7255,0.000000255
2025-03-17 11:46:00,1914.10,1372.1734,0.000000251
2025-03-17 11:47:00,1914.06,1333.4006,0.000000252
2025-03-17 11:48:00,1914.06,1352.6549,0.000000253
2025-03-17 11:49:00,1913.96,1303.7744,0.000000254
2025-03-17 11:50:00,1913.89,1219.5087,0.000000252
2025-03-17 11:51:00,1913.76,1231.4941,0.000000252
2025-03-17 11:52:00,1913.75,1246.1856,0.000000252
2025-03-17 11:53:00,1913.72,1296.3235,0.000000252
2025-03-17 11:54:00,1913.59,1273.6974,0.000000253
2025-03-17 11:55:00,1913.32,1289.5464,0.000000254
2025-03-17 11:56:00,1913.01,1350.4096,0.000000255
2025-03-17 11:57:00,1912.75,1203.9599,0.000000204
2025-03-17 11:58:00,1912.56,1220.1331,0.000000207
2025-03-17 11:59:00,1912.34,1225.4112,0.000000206
2025-03-17 12:00:00,1912.17,1214.0294,0.000000205
2025-03-17 12:01:00,1912.49,1342.3938,0.000000209
2025-03-17 12:02:00,1912.78,1400.6960,0.000000207
2025-03-17 12:03:00,1912.84,1471.4411,0.000000207
2025-03-17 12:04:00,1912.87,1487.2666,0.000000205
2025-03-17 12:05:00,1912.85,1475.8672,0.000000205
2025-03-17 12:06:00,1912.79,1484.8767,0.000000205
2025-03-17 12:07:00,1912.55,1524.7051,0.000000205
2025-03-17 12:08:00,1912.46,1455.7999,0.000000205
2025-03-17 12:09:00,1912.42,1453.6028,0.000000202
2025-03-17 12:10:00,1912.41,1471.7327,0.000000202
2025-03-17 12:11:00,1912.42,1365.0743,0.000000204
2025-03-17 12:12:00,1912.46,1402.1949,0.000000204
2025-03-17 12:13:00,1912.40,1376.8317,0.000000204
2025-03-17 12:14:00,1912.33,1416.8634,0.000000206
2025-03-17 12:15:00,1912.20,1382.5999,0.000000206
2025-03-17 12:16:00,1911.68,1343.0468,0.000000207
2025-03-17 12:17:00,1911.14,1438.8438,0.000000205
2025-03-17 12:18:00,1910.61,1525.7453,0.000000201
2025-03-17 12:19:00,1910.05,1580.2367,0.000000201
2025-03-17 12:20:00,1909.67,1586.2008,0.000000202
2025-03-17 12:21:00,1909.26,1522.0123,0.000000201
2025-03-17 12:22:00,1908.83,1510.9525,0.000000200
2025-03-17 12:23:00,1908.31,1555.6584,0.000000201
2025-03-17 12:24:00,1907.96,1560.8822,0.000000203
2025-03-17 12:25:00,1907.80,1597.7010,0.000000203
2025-03-17 12:26:00,1907.64,1624.9487,0.000000204
2025-03-17 12:27:00,1907.47,1685.3894,0.000000205
2025-03-17 12:28:00,1907.39,1692.2191,0.000000202
2025-03-17 12:29:00,1907.36,1667.3489,0.000000202
2025-03-17 12:30:00,1907.41,1691.0355,0.000000204
2025-03-17 12:31:00,1908.73,1918.4813,0.000000204
2025-03-17 12:32:00,1909.69,1992.6980,0.000000211
2025-03-17 12:33:00,1910.77,2285.6315,0.000000212
2025-03-17 12:34:00,1911.96,2654.7995,0.000000213
2025-03-17 12:35:00,1912.87,2865.7355,0.000000211
2025-03-17 12:36:00,1913.75,3275.5754,0.000000213
2025-03-17 12:37:00,1914.68,3457.8830,0.000000214
2025-03-17 12:38:00,1915.56,3579.7708,0.000000213
2025-03-17 12:39:00,1916.30,3681.8655,0.000000213
2025-03-17 12:40:00,1916.57,3805.6194,0.000000214
2025-03-17 12:41:00,1916.56,3940.7782,0.000000212
2025-03-17 12:42:00,1916.38,3949.7141,0.000000212
2025-03-17 12:43:00,1916.45,3991.3317,0.000000214
2025-03-17 12:44:00,1916.57,4093.4304,0.000000214
2025-03-17 12:45:00,1916.56,4106.0650,0.000000213
2025-03-17 12:46:00,1915.93,3838.7562,0.000000435
2025-03-17 12:47:00,1915.52,3641.1567,0.000000434
2025-03-17 12:48:00,1914.92,3221.4799,0.000000438
2025-03-17 12:49:00,1914.23,2793.9816,0.000000440
2025-03-17 12:50:00,1913.61,2624.9778,0.000000442
2025-03-17 12:51:00,1912.94,2274.2111,0.000000442
2025-03-17 12:52:00,1912.49,2080.6180,0.000000443
2025-03-17 12:53:00,1912.04,1920.6186,0.000000445
2025-03-17 12:54:00,1911.38,1828.3800,0.000000443
2025-03-17 12:55:00,1910.93,1751.4464,0.000000445
2025-03-17 12:56:00,1910.67,1631.5057,0.000000451
2025-03-17 12:57:00,1910.50,1504.4854,0.000000454
2025-03-17 12:58:00,1910.25,1677.0167,0.000000456
2025-03-17 12:59:00,1909.98,1585.7839,0.000000459
2025-03-17 13:00:00,1909.78,1549.0269,0.000000462
2025-03-17 13:01:00,1909.49,1476.7989,0.000000211
2025-03-17 13:02:00,1909.07,1450.0775,0.000000212
2025-03-17 13:03:00,1908.65,1430.1793,0.000000213
2025-03-17 13:04:00,1908.28,1559.8456,0.000000214
2025-03-17 13:05:00,1907.72,1715.8324,0.000000214
2025-03-17 13:06:00,1907.22,1705.6214,0.000000213
2025-03-17 13:07:00,1906.62,1728.8944,0.000000213
2025-03-17 13:08:00,1906.11,1801.5609,0.000000214
2025-03-17 13:09:00,1905.90,1812.0958,0.000000213
2025-03-17 13:10:00,1905.81,1689.4571,0.000000213
2025-03-17 13:11:00,1905.73,1766.2278,0.000000214
2025-03-17 13:12:00,1905.55,1797.8109,0.000000214
2025-03-17 13:13:00,1905.39,1644.1314,0.000000214
2025-03-17 13:14:00,1905.20,1565.4817,0.000000214
2025-03-17 13:15:00,1904.92,1560.0051,0.000000211
2025-03-17 13:16:00,1904.58,1558.0221,0.000000211
2025-03-17 13:17:00,1904.24,1518.5091,0.000000211
2025-03-17 13:18:00,1903.83,1541.9562,0.000000212
2025-03-17 13:19:00,1903.49,1465.8223,0.000000212
2025-03-17 13:20:00,1903.36,1226.9166,0.000000213
2025-03-17 13:21:00,1903.30,1181.6357,0.000000214
2025-03-17 13:22:00,1903.39,1133.7537,0.000000214
2025-03-17 13:23:00,1903.38,1036.1648,0.000000213
2025-03-17 13:24:00,1903.07,1071.7109,0.000000217
2025-03-17 13:25:00,1902.69,1057.6407,0.000000218
2025-03-17 13:26:00,1902.26,1135.3268,0.000000218
2025-03-17 13:27:00,1901.93,1167.6813,0.000000217
2025-03-17 13:28:00,1901.52,1091.8123,0.000000219
2025-03-17 13:29:00,1901.11,1122.3933,0.000000220
2025-03-17 13:30:00,1900.72,1127.7871,0.000000223
2025-03-17 13:31:00,1900.20,1367.0062,0.000000223
2025-03-17 13:32:00,1899.96,1341.8571,0.000000222
2025-03-17 13:33:00,1899.93,1311.1036,0.000000219
2025-03-17 13:34:00,1900.07,1266.4186,0.000000220
2025-03-17 13:35:00,1900.17,1302.1083,0.000000217
2025-03-17 13:36:00,1900.45,1370.5676,0.000000215
2025-03-17 13:37:00,1901.05,1449.0289,0.000000215
2025-03-17 13:38:00,1901.76,1562.4576,0.000000214
2025-03-17 13:39:00,1902.45,1532.6018,0.000000212
2025-03-17 13:40:00,1903.23,1644.3592,0.000000211
2025-03-17 13:41:00,1904.01,1503.3825,0.000000212
2025-03-17 13:42:00,1904.79,1496.4567,0.000000212
2025-03-17 13:43:00,1905.32,1607.4179,0.000000211
2025-03-17 13:44:00,1905.78,1571.6961,0.000000210
2025-03-17 13:45:00,1906.27,1546.2574,0.000000209
2025-03-17 13:46:00,1907.00,1371.9521,0.000000209
2025-03-17 13:47:00,1907.50,1380.6656,0.000000209
2025-03-17 13:48:00,1907.82,1412.4716,0.000000210
2025-03-17 13:49:00,1907.68,1437.0719,0.000000209
2025-03-17 13:50:00,1907.46,1493.7682,0.000000212
2025-03-17 13:51:00,1906.87,1480.0000,0.000000213
2025-03-17 13:52:00,1906.05,1479.5243,0.000000213
2025-03-17 13:53:00,1905.32,1425.5945,0.000000214
2025-03-17 13:54:00,1904.70,1547.7068,0.000000214
2025-03-17 13:55:00,1903.99,1480.8144,0.000000222
2025-03-17 13:56:00,1903.31,1610.4313,0.000000222
2025-03-17 13:57:00,1902.41,1684.0277,0.000000222
2025-03-17 13:58:00,1901.78,1568.3989,0.000000222
2025-03-17 13:59:00,1901.29,1684.1948,0.000000222
2025-03-17 14:00:00,1900.87,1708.6276,0.000000222
2025-03-17 14:01:00,1900.24,1717.2583,0.000000223
2025-03-17 14:02:00,1899.50,1716.6324,0.000000224
2025-03-17 14:03:00,1898.85,1770.1957,0.000000224
2025-03-17 14:04:00,1898.47,1765.7303,0.000000225
2025-03-17 14:05:00,1898.14,1798.6238,0.000000222
2025-03-17 14:06:00,1898.01,1761.0289,0.000000224
2025-03-17 14:07:00,1897.74,1708.5638,0.000000224
2025-03-17 14:08:00,1897.45,1633.5835,0.000000222
2025-03-17 14:09:00,1897.21,1475.0949,0.000000221
2025-03-17 14:10:00,1896.68,1557.2155,0.000000213
2025-03-17 14:11:00,1896.13,1425.4230,0.000000210
2025-03-17 14:12:00,1895.77,1547.0157,0.000000208
2025-03-17 14:13:00,1895.48,1632.1597,0.000000208
2025-03-17 14:14:00,1895.16,1584.1609,0.000000207
2025-03-17 14:15:00,1894.96,1586.2311,0.000000207
2025-03-17 14:16:00,1894.74,1502.0182,0.000000206
2025-03-17 14:17:00,1894.47,1517.5519,0.000000206
2025-03-17 14:18:00,1894.13,1534.4321,0.000000206
2025-03-17 14:19:00,1893.83,1616.7126,0.000000204
2025-03-17 14:20:00,1893.58,1696.4186,0.000000204
2025-03-17 14:21:00,1893.49,1896.8281,0.000000201
2025-03-17 14:22:00,1893.37,1883.4679,0.000000200
2025-03-17 14:23:00,1893.06,1963.7069,0.000000200
2025-03-17 14:24:00,1892.79,1983.1163,0.000000200
2025-03-17 14:25:00,1892.89,1880.6819,0.000000197
2025-03-17 14:26:00,1893.42,1965.2547,0.000000197
2025-03-17 14:27:00,1893.68,1826.0956,0.000000199
2025-03-17 14:28:00,1893.95,1802.0204,0.000000198
2025-03-17 14:29:00,1894.23,1777.0797,0.000000197
2025-03-17 14:30:00,1894.34,1809.7783,0.000000196
2025-03-17 14:31:00,1894.45,2020.9560,0.000000196
2025-03-17 14:32:00,1894.89,1961.0502,0.000000196
2025-03-17 14:33:00,1895.59,1870.6877,0.000000195
2025-03-17 14:34:00,1896.34,1861.0385,0.000000195
2025-03-17 14:35:00,1897.12,1747.3876,0.000000197
2025-03-17 14:36:00,1897.73,1593.2713,0.000000199
2025-03-17 14:37:00,1898.37,1643.0991,0.000000199
2025-03-17 14:38:00,1899.10,1580.4760,0.000000198
2025-03-17 14:39:00,1899.92,1584.9874,0.000000199
2025-03-17 14:40:00,1900.77,1600.3563,0.000000202
2025-03-17 14:41:00,1901.13,1486.7590,0.000000202
2025-03-17 14:42:00,1901.57,1408.0060,0.000000201
2025-03-17 14:43:00,1901.89,1346.6992,0.000000360
2025-03-17 14:44:00,1902.34,1377.4056,0.000000361
2025-03-17 14:45:00,1903.00,1355.4901,0.000000362
2025-03-17 14:46:00,1903.76,1159.7880,0.000000362
2025-03-17 14:47:00,1904.32,1311.4232,0.000000364
2025-03-17 14:48:00,1904.95,1408.6510,0.000000364
2025-03-17 14:49:00,1905.59,1387.4982,0.000000366
2025-03-17 14:50:00,1906.10,1355.8525,0.000000369
2025-03-17 14:51:00,1906.50,1431.1165,0.000000370
2025-03-17 14:52:00,1906.76,1421.4623,0.000000373
2025-03-17 14:53:00,1906.97,1463.1468,0.000000375
2025-03-17 14:54:00,1907.02,1563.8293,0.000000378
2025-03-17 14:55:00,1906.87,1603.5583,0.000000378
2025-03-17 14:56:00,1906.61,1696.5819,0.000000381
2025-03-17 14:57:00,1906.34,1807.5255,0.000000384
2025-03-17 14:58:00,1906.10,1840.0847,0.000000214
2025-03-17 14:59:00,1905.74,1778.0523,0.000000214
2025-03-17 15:00:00,1905.10,1834.3975,0.000000214
2025-03-17 15:01:00,1904.58,1848.5282,0.000000213
2025-03-17 15:02:00,1904.15,1711.1387,0.000000213
2025-03-17 15:03:00,1903.31,1653.3925,0.000000211
2025-03-17 15:04:00,1902.35,1600.6930,0.000000211
2025-03-17 15:05:00,1901.39,1649.2948,0.000000210
2025-03-17 15:06:00,1900.64,1603.9698,0.000000207
2025-03-17 15:07:00,1900.11,1620.5711,0.000000204
2025-03-17 15:08:00,1899.74,1668.5628,0.000000202
2025-03-17 15:09:00,1899.49,1660.6100,0.000000200
2025-03-17 15:10:00,1899.39,1599.2192,0.000000201
2025-03-17 15:11:00,1899.58,1589.6858,0.000000200
2025-03-17 15:12:00,1899.92,1501.8756,0.000000199
2025-03-17 15:13:00,1900.33,1536.0184,0.000000200
2025-03-17 15:14:00,1900.83,1660.6961,0.000000202
2025-03-17 15:15:00,1901.41,1582.5862,0.000000203
2025-03-17 15:16:00,1901.99,1581.4315,0.000000203
2025-03-17 15:17:00,1902.42,1598.9515,0.000000202
2025-03-17 15:18:00,1903.29,1628.4897,0.000000203
2025-03-17 15:19:00,1904.23,1701.3321,0.000000204
2025-03-17 15:20:00,1905.28,1799.7968,0.000000204
2025-03-17 15:21:00,1906.16,1822.4795,0.000000208
2025-03-17 15:22:00,1906.93,1877.6711,0.000000209
2025-03-17 15:23:00,1907.71,1827.9515,0.000000212
2025-03-17 15:24:00,1908.43,1801.0400,0.000000213
2025-03-17 15:25:00,1909.12,1885.4103,0.000000213
2025-03-17 15:26:00,1909.72,1836.4492,0.000000212
2025-03-17 15:27:00,1910.45,1933.1398,0.000000213
2025-03-17 15:28:00,1910.88,2044.5177,0.000000213
2025-03-17 15:29:00,1911.30,2097.5954,0.000000211
2025-03-17 15:30:00,1911.72,2182.7521,0.000000210
2025-03-17 15:31:00,1912.00,2275.3754,0.000000210
2025-03-17 15:32:00,1912.47,2265.8526,0.000000213
2025-03-17 15:33:00,1912.64,2237.4064,0.000000214
2025-03-17 15:34:00,1912.68,2212.5104,0.000000214
2025-03-17 15:35:00,1912.50,2051.7109,0.000000214
2025-03-17 15:36:00,1912.40,1945.6688,0.000000211
2025-03-17 15:37:00,1912.47,1894.3421,0.000000211
2025-03-17 15:38:00,1912.61,2096.9595,0.000000211
2025-03-17 15:39:00,1912.80,2113.5085,0.000000211
2025-03-17 15:40:00,1912.82,2033.3048,0.000000209
2025-03-17 15:41:00,1912.78,2019.4617,0.000000211
2025-03-17 15:42:00,1912.55,1841.6004,0.000000208
2025-03-17 15:43:00,1912.57,1744.7001,0.000000208
2025-03-17 15:44:00,1912.41,1539.1654,0.000000209
2025-03-17 15:45:00,1912.27,1413.8836,0.000000209
2025-03-17 15:46:00,1912.20,1278.2728,0.000000208
2025-03-17 15:47:00,1912.24,1388.0368,0.000000205
2025-03-17 15:48:00,1912.37,1355.4413,0.000000203
2025-03-17 15:49:00,1912.63,1248.2290,0.000000202
2025-03-17 15:50:00,1913.02,1223.5261,0.000000202
2025-03-17 15:51:00,1913.44,1253.1609,0.000000206
2025-03-17 15:52:00,1913.81,1222.9210,0.000000206
2025-03-17 15:53:00,1914.28,985.8197,0.000000204
2025-03-17 15:54:00,1914.75,918.1741,0.000000203
2025-03-17 15:55:00,1915.30,949.4290,0.000000204
2025-03-17 15:56:00,1915.91,1010.5056,0.000000202
2025-03-17 15:57:00,1916.56,1103.6476,0.000000203
2025-03-17 15:58:00,1917.08,1053.2536,0.000000202
2025-03-17 15:59:00,1917.59,1251.9659,0.000000201
2025-03-17 16:00:00,1917.98,1265.6398,0.000000199
2025-03-17 16:01:00,1918.42,1289.4071,0.000000199
2025-03-17 16:02:00,1918.61,1167.7860,0.000000201
2025-03-17 16:03:00,1918.75,1149.8455,0.000000201
2025-03-17 16:04:00,1919.04,1208.4478,0.000000202
2025-03-17 16:05:00,1919.36,1346.3609,0.000000201
2025-03-17 16:06:00,1919.77,1455.5784,0.000000200
2025-03-17 16:07:00,1920.22,1562.9193,0.000000200
2025-03-17 16:08:00,1920.56,1673.2633,0.000000201
2025-03-17 16:09:00,1920.82,1692.9605,0.000000202
2025-03-17 16:10:00,1921.09,1661.6341,0.000000201
2025-03-17 16:11:00,1921.19,1603.7401,0.000000200
2025-03-17 16:12:00,1921.20,1543.6451,0.000000201
2025-03-17 16:13:00,1921.14,1548.3431,0.000000203
2025-03-17 16:14:00,1921.19,1398.2650,0.000000204
2025-03-17 16:15:00,1921.29,2058.9216,0.000000207
2025-03-17 16:16:00,1921.46,2043.0518,0.000000207
2025-03-17 16:17:00,1921.46,2042.8536,0.000000206
2025-03-17 16:18:00,1921.61,2041.3357,0.000000207
2025-03-17 16:19:00,1921.65,2050.1718,0.000000208
2025-03-17 16:20:00,1921.56,1970.9588,0.000000209
2025-03-17 16:21:00,1921.43,1815.9636,0.000000209
2025-03-17 16:22:00,1921.15,1692.7438,0.000000211
2025-03-17 16:23:00,1920.78,1581.1356,0.000000209
2025-03-17 16:24:00,1920.30,1555.7243,0.000000210
2025-03-17 16:25:00,1919.72,1531.3956,0.000000210
2025-03-17 16:26:00,1919.23,1528.9756,0.000000212
2025-03-17 16:27:00,1918.81,1544.5561,0.000000213
2025-03-17 16:28:00,1918.42,1515.3091,0.000000212
2025-03-17 16:29:00,1918.09,1505.6251,0.000000213
2025-03-17 16:30:00,1917.84,882.1610,0.000000212
2025-03-17 16:31:00,1917.56,918.3026,0.000000214
2025-03-17 16:32:00,1917.67,979.1734,0.000000214
2025-03-17 16:33:00,1917.53,970.5884,0.000000214
2025-03-17 16:34:00,1917.23,934.4411,0.000000213
2025-03-17 16:35:00,1916.96,891.9125,0.000000213
2025-03-17 16:36:00,1916.63,1049.5598,0.000000214
2025-03-17 16:37:00,1916.36,1050.7813,0.000000210
2025-03-17 16:38:00,1916.02,1050.5146,0.000000211
2025-03-17 16:39:00,1915.83,1005.0388,0.000000211
2025-03-17 16:40:00,1915.69,1003.8773,0.000000212
2025-03-17 16:41:00,1915.41,1079.0750,0.000000213
2025-03-17 16:42:00,1915.00,1190.5839,0.000000214
2025-03-17 16:43:00,1914.62,1297.7476,0.000000214
2025-03-17 16:44:00,1914.25,1280.9984,0.000000211
2025-03-17 16:45:00,1913.84,1497.8012,0.000000212
2025-03-17 16:46:00,1913.36,1497.5549,0.000000209
2025-03-17 16:47:00,1912.61,1452.5654,0.000000206
2025-03-17 16:48:00,1912.09,1457.0150,0.000000204
2025-03-17 16:49:00,1911.69,1523.8868,0.000000203
2025-03-17 16:50:00,1911.43,1584.8668,0.000000204
2025-03-17 16:51:00,1911.36,1463.9818,0.000000204
2025-03-17 16:52:00,1911.26,1419.0272,0.000000206
2025-03-17 16:53:00,1911.32,1478.9588,0.000000205
2025-03-17 16:54:00,1911.32,1609.9531,0.000000207
2025-03-17 16:55:00,1911.38,1666.1083,0.000000207
2025-03-17 16:56:00,1911.54,1658.4431,0.000000208
2025-03-17 16:57:00,1911.88,1530.8245,0.000000207
2025-03-17 16:58:00,1912.24,1412.6382,0.000000208
2025-03-17 16:59:00,1912.48,1450.1694,0.000000210
2025-03-17 17:00:00,1912.71,1229.4535,0.000000210
2025-03-17 17:01:00,1912.97,1173.2951,0.000000214
2025-03-17 17:02:00,1913.31,1210.9951,0.000000217
2025-03-17 17:03:00,1913.76,1187.7117,0.000000218
2025-03-17 17:04:00,1914.18,1142.7257,0.000000218
